Date,Close_LIT,High_LIT,Low_LIT,Open_LIT,Volume_LIT,Return,MA_5,Vol_5,Return_lag1,Return_lag10,GPRD,GPRD_THREAT,EVENT,geo_keyword_hits,sentiment,event_dummy
2010-11-15,33.238773345947266,33.83232388079086,33.2222854816751,33.74988455943005,119300,-0.00884947598389374,33.83231430053711,0.01233240755735124,-0.019285985688120788,-0.004022149098113603,52.62,59.88,,17,-0.058586,0
2010-11-16,32.38142013549805,33.18930653814417,32.084644896824315,33.05740678148232,140100,-0.025793768064962475,33.509159851074216,0.013100861411513629,-0.00884947598389374,0.012619843960649302,52.62,59.88,,22,-0.1149824,0
2010-11-17,32.62874221801758,32.77712672575561,32.34845477942093,32.34845477942093,47000,0.007637777512061739,33.195902252197264,0.013650429257411868,-0.025793768064962475,-0.000996871670678745,52.62,59.88,,26,-0.0862556,0
2010-11-18,33.4531135559082,33.5850133297596,33.13985041373414,33.23877445793802,44500,0.02526518896690444,33.04751892089844,0.02075948945469939,0.007637777512061739,0.024950008543574542,52.62,59.88,,22,-0.0857084,0
2010-11-19,33.535545349121094,33.535545349121094,33.0903824913192,33.30472156125563,22200,0.0024640992855606836,33.04751892089844,0.019014889670660867,0.02526518896690444,0.02239550760657405,52.62,59.88,,22,-0.08540479999999999,0
2010-11-22,33.848812103271484,33.88178468742618,33.4695975104758,33.83232423882484,61250,0.009341334720790462,33.16952667236328,0.01859948618632879,0.0024640992855606836,0.005237868485772124,52.62,59.88,,24,-0.0651172,0
2010-11-23,33.20580291748047,33.61799015585928,33.139854594604174,33.436629909395165,26900,-0.018996506696578264,33.33440322875977,0.015958106942433326,0.009341334720790462,-0.02321178464179352,52.62,59.88,,22,-0.1350644,0
2010-11-24,34.096126556396484,34.16207487481359,33.51906383273723,33.683939345888284,158850,0.02681229064475721,33.62788009643555,0.018764796722967002,-0.018996506696578264,0.0058192402290802026,52.62,59.88,,21,-0.09427651821862348,0
2010-11-26,34.16207504272461,34.3599262884261,33.78286356193052,33.78286356193052,95950,0.001934192912471877,33.76967239379883,0.016461412990996755,0.02681229064475721,0.0,52.62,59.88,,14,-0.0385724,0
2010-11-29,34.195030212402344,34.359905627221345,33.76635539176773,34.195030212402344,96500,0.0009646711927340235,33.90156936645508,0.016517036162573683,0.001934192912471877,-0.019285985688120788,52.62,59.88,,26,-0.0835432,0
2010-11-30,33.403648376464844,34.42587078912498,33.38716051242342,33.94773531087776,73150,-0.023143182825745012,33.81253662109375,0.019932079075030848,0.0009646711927340235,-0.00884947598389374,52.62,59.88,,38,-0.0782676,0
2010-12-01,34.0301628112793,34.1785504050862,33.84880264253352,33.91475093714897,141400,0.01875586845345545,33.97740859985352,0.01925292676975431,-0.023143182825745012,-0.025793768064962475,117.87,135.19,,35,-0.06022690763052208,0
2010-12-02,34.59075164794922,34.65670311434041,34.04666462917793,34.16207655062351,91750,0.016473292819043417,34.076333618164064,0.01672215207832468,0.01875586845345545,0.007637777512061739,77.26,64.24,,20,-0.07886024096385541,0
2010-12-03,34.673187255859375,34.73913557042647,34.293972654328584,34.52479961716008,77250,0.002383169025904852,34.17855606079102,0.016716222827301695,0.016473292819043417,0.02526518896690444,85.51,73.73,,22,-0.06441004016064257,0
2010-12-06,34.83805465698242,35.01941799952551,34.65669445917756,35.01941799952551,78600,0.004754896049978363,34.30716094970703,0.016681836306528235,0.002383169025904852,0.0024640992855606836,35.13,35.95,,18,-0.10018835341365462,0
2010-12-07,35.00293731689453,35.48107599267975,34.93698899818487,35.48107599267975,72150,0.00473283200039587,34.627018737792966,0.007585464854735632,0.004754896049978363,0.009341334720790462,28.98,27.55,,21,-0.091814859437751,0
2010-12-08,34.9699592590332,35.33268599439445,34.788599036091234,35.33268599439445,80750,-0.000942151156137716,34.81497802734375,0.006572117419186626,0.00473283200039587,-0.018996506696578264,83.67,88.55,,24,-0.0952364,0
2010-12-09,35.052398681640625,35.51404946215652,34.85454744863705,35.23376204983234,150650,0.0023574354775985906,34.90730743408203,0.002336068139065338,-0.000942151156137716,0.02681229064475721,45.07,37.48,,19,-0.12075079999999999,0
2010-12-10,35.184303283691406,35.250251607250156,34.953479434127146,35.13483968246803,42900,0.003763069205300118,35.00953063964844,0.002376751254368227,0.0023574354775985906,0.001934192912471877,64.53,59.62,,18,-0.094602,0
2010-12-13,35.25025177001953,35.77785408462122,35.13483984470448,35.61297855785439,192600,0.001874372381239997,35.09197006225586,0.002164424646471963,0.003763069205300118,0.0009646711927340235,70.34,42.54,,31,-0.12427795918367347,0
2010-12-14,35.035911560058594,35.43161088972119,34.95347537898924,35.43161088972119,63650,-0.006080529902576015,35.09856491088867,0.0039020162538427935,0.001874372381239997,-0.023143182825745012,70.34,42.54,,25,-0.0662952,0
2010-12-15,35.11833953857422,35.398626891377816,35.05239123806996,35.184290983816474,143550,0.0023526711549755053,35.128240966796874,0.003940110407568355,-0.006080529902576015,0.01875586845345545,70.34,42.54,,20,-0.10711084337349398,0
2010-12-16,35.15132141113281,35.514048133950475,34.68967379262095,35.035909506504844,104600,0.0009391637814299969,35.14802551269531,0.0038548937817384906,0.0023526711549755053,0.016473292819043417,70.34,42.54,,20,-0.1295281124497992,0
2010-12-17,34.953468322753906,35.3656554343678,34.82156857282698,35.3656554343678,42050,-0.005628610260900335,35.10185852050781,0.004183971358517583,0.0009391637814299969,0.002383169025904852,70.34,42.54,,24,-0.08718959999999999,0
2010-12-20,35.08537292480469,35.33268459702732,34.95347315663671,35.33268459702732,68600,0.0037737199877505567,35.06888275146484,0.004609760658321059,-0.005628610260900335,0.004754896049978363,70.34,42.54,,22,-0.11410883534136546,0
2010-12-21,35.612979888916016,35.71190395077783,35.101868567100865,35.33269242635818,57000,0.01503780407983979,35.184296417236325,0.007486511011494016,0.0037737199877505567,0.00473283200039587,70.34,42.54,,24,-0.11825662650602409,0
2010-12-22,35.547027587890625,36.02516630774766,35.398639926192864,35.77785458649778,47250,-0.001851917509602119,35.27003402709961,0.00784630532414678,0.01503780407983979,-0.000942151156137716,70.34,42.54,,25,-0.08290963855421687,0
2010-12-23,35.59648513793945,35.67892131609394,35.448097501470485,35.612973002518075,48850,0.0013913273037118312,35.359066772460935,0.007827062893040374,-0.001851917509602119,0.0023574354775985906,70.34,42.54,,26,-0.058216000000000004,0
2010-12-27,35.794334411621094,35.86028587212488,35.41512294794052,35.44809867819241,43450,0.005558112631484757,35.52723999023438,0.006369968983433799,0.0013913273037118312,0.003763069205300118,70.34,42.54,,17,-0.11100065789473684,0
2010-12-28,36.47032165527344,36.60222142196704,35.744871366089384,36.17354639402821,225700,0.018885313968371342,35.804229736328125,0.008867448403897025,0.005558112631484757,0.001874372381239997,70.34,42.54,,17,-0.09211036585365853,0
2010-12-29,37.211204528808594,37.4281326229836,36.71060662070669,37.294639635308165,171800,0.020314678892557225,36.12387466430664,0.010162987949323984,0.018885313968371342,-0.006080529902576015,70.34,42.54,,26,-0.09738290155440414,0
2010-12-30,37.611690521240234,37.778554385857376,37.21120833453132,37.39476240487922,133600,0.010762510848623341,36.536807250976565,0.008218993912945258,0.020314678892557225,0.0023526711549755053,70.34,42.54,,28,-0.09751336633663367,0
2010-12-31,37.94541931152344,38.362585315189335,37.628372257574625,37.82861333973283,158800,0.008873006920407933,37.00659408569336,0.006432107478208674,0.010762510848623341,0.0009391637814299969,70.34,42.54,,19,-0.04798238341968912,0
2011-01-03,39.39715576171875,39.480587683765286,38.37926976258721,38.49607572654188,277350,0.03825854283693331,37.72715835571289,0.011642252896745251,0.008873006920407933,-0.005628610260900335,178.96,200.44,,11,-0.08255479452054794,0
2011-01-04,38.44602584838867,39.69752403591084,38.14566577414743,39.69752403591084,193600,-0.024142095918870066,38.12229919433594,0.022744035349139432,0.03825854283693331,0.0037737199877505567,125.88,104.67,,18,-0.12409776785714285,0
2011-01-05,38.26245880126953,38.4793836798928,38.01215988509702,38.27914582004415,124050,-0.004774668982511554,38.332550048828125,0.022890934436803335,-0.024142095918870066,0.01503780407983979,69.49,57.79,,21,-0.07112560000000001,0
2011-01-06,37.36137771606445,39.01335433043916,37.36137771606445,38.32920249567963,189300,-0.02355000471572366,38.28248748779297,0.025966297478576685,-0.004774668982511554,-0.001851917509602119,96.12,55.34,,20,-0.10458106995884774,0
2011-01-07,37.26125717163086,37.5949911567572,36.77734639419314,37.14445123165359,64300,-0.0026797872710819792,38.14565505981445,0.02536778142380474,-0.02355000471572366,0.0013913273037118312,88.82,87.53,,15,-0.10173694779116466,0
2011-01-10,37.26125717163086,37.728484114263104,36.86077829911314,37.19451228423949,62550,0.0,37.718475341796875,0.011823638334422768,-0.0026797872710819792,0.005558112631484757,82.06,100.08,,17,-0.0614491935483871,0
2011-01-11,37.72848892211914,37.99547487115378,37.49487382967116,37.72848892211914,97900,0.012539344776697714,37.57496795654297,0.012977138648879099,0.0,0.018885313968371342,80.11,59.95,,22,-0.13814233870967743,0
2011-01-12,38.41264724731445,38.429334269764134,37.94542016689568,38.345899157515724,99650,0.018133732485485554,37.60500564575195,0.01615474269684628,0.012539344776697714,0.020314678892557225,104.03,151.38,,26,-0.13651826923076923,0
2011-01-13,38.279144287109375,39.19690800389674,38.07890325255623,38.896548043428645,118950,-0.0034754949156599046,37.78855895996094,0.009812024395337762,0.018133732485485554,0.010762510848623341,104.03,151.38,,21,-0.0888649193548387,0
2011-01-14,38.145660400390625,38.31252425570711,37.895358251967835,38.31252425570711,86550,-0.0034871178341283615,37.96543960571289,0.009973330079557374,-0.0034754949156599046,0.008873006920407933,104.03,151.38,,14,-0.08206451612903226,0
2011-01-18,38.41264724731445,38.92993221235817,38.212406160642374,38.329212135066044,99700,0.006999140770442613,38.19571762084961,0.009626506079321542,-0.0034871178341283615,0.03825854283693331,104.03,151.38,,19,-0.0732842741935484,0
2011-01-19,37.31132507324219,38.71300297571373,37.244576990875096,38.64625489334663,108250,-0.02867082205976479,38.11228485107422,0.017335101384704264,0.006999140770442613,-0.024142095918870066,104.03,151.38,,13,-0.0810570281124498,0
2011-01-20,36.26007080078125,37.21120884616304,35.69272474165452,37.21120884616304,166800,-0.028175206064038782,37.68176956176758,0.016152565130360466,-0.02867082205976479,-0.004774668982511554,104.03,151.38,,21,-0.12250971659919027,0
2011-01-21,36.24337387084961,37.62836459362368,36.176628978873815,36.97758677892363,90950,-0.00046047703611440394,37.27461547851563,0.01657142881744795,-0.028175206064038782,-0.02355000471572366,104.03,151.38,,22,-0.0528196,0
2011-01-24,36.54374313354492,36.66054911124541,36.09320306293658,36.42693715584443,80050,0.008287563507902274,36.95423202514648,0.0185782753547733,-0.00046047703611440394,-0.0026797872710819792,104.03,151.38,,16,-0.0898772,0
2011-01-25,36.29344940185547,36.493690523092134,36.02646336202301,36.46031647243192,65900,-0.006849154197882346,36.530392456054685,0.01663893107128382,0.008287563507902274,0.0,104.03,151.38,,25,-0.08843680000000001,0
2011-01-26,36.910850524902344,36.944221387338075,36.393562373097026,36.393562373097026,80550,0.01701136522491331,36.45029754638672,0.017163077361965897,-0.006849154197882346,0.012539344776697714,104.03,151.38,,27,-0.021071193415637863,0
2011-01-27,36.9942741394043,37.27794709405,36.760662241245505,37.02764817706224,47950,0.002260137962566633,36.597138214111325,0.009059435748832997,0.01701136522491331,0.018133732485485554,104.03,151.38,,28,-0.1031136546184739,0
2011-01-28,36.26007080078125,37.44482398874268,36.19332589056153,37.394762919034704,88050,-0.019846404766758585,36.600477600097655,0.0141758601643332,0.002260137962566633,-0.0034754949156599046,104.03,151.38,,24,-0.08666947791164659,0
2011-01-31,36.393558502197266,36.92753043706394,36.31012658089576,36.710605532045776,82000,0.003681396601496356,36.570440673828124,0.01365683571708765,-0.019846404766758585,-0.0034871178341283615,104.03,151.38,,37,-0.09994072580645161,0
2011-02-01,37.36137771606445,37.41143877082367,36.64385184479878,36.64385184479878,91950,0.02659314597688356,36.784026336669925,0.017554977295495787,0.003681396601496356,0.006999140770442613,60.84,33.73,,19,-0.0769944,0
2011-02-02,37.41144561767578,37.54493860540828,37.09439857828965,37.31132667255738,121150,0.0013400978409261466,36.88414535522461,0.016448198295158416,0.02659314597688356,-0.02867082205976479,98.83,79.13,,17,-0.09752570281124498,0
2011-02-03,37.31132507324219,37.37806997288554,36.72729208342509,37.37806997288554,47200,-0.0026762009000339537,36.94755554199219,0.016636201266693816,0.0013400978409261466,-0.028175206064038782,127.00,152.54,,19,-0.10082289156626506,0
