Date,Close_UNG,High_UNG,Low_UNG,Open_UNG,Volume_UNG,Return,MA_5,Vol_5,Return_lag1,Return_lag10,GPRD,GPRD_THREAT,EVENT,geo_keyword_hits,sentiment,event_dummy
2010-12-13,774.4000244140625,793.5999755859375,760.3200073242188,791.0399780273438,251338,-0.006568138070740415,783.360009765625,0.02702318019390406,-0.001639303639510481,-0.042904249917438686,70.34,42.54,,31,0.006706363930853727,0
2010-12-14,750.0800170898438,768.0,747.52001953125,764.1599731445312,205722,-0.03140496714552676,778.2400146484375,0.029183559482769916,-0.006568138070740415,-0.0034482724601393455,70.34,42.54,,25,0.029860793650793648,0
2010-12-15,744.9600219726562,751.3599853515625,737.280029296875,750.0800170898438,134159,-0.006825931901308424,765.9520141601563,0.01469647751094323,-0.03140496714552676,0.01730102093471797,70.34,42.54,,20,0.02384368643404788,0
2010-12-16,709.1199951171875,736.0,706.5599975585938,733.4400024414062,380318,-0.04811000026627499,751.616015625,0.020033643137474744,-0.006825931901308424,0.010204071702683226,70.34,42.54,,20,-0.002965599772828688,0
2010-12-17,714.239990234375,723.2000122070312,706.5599975585938,707.8400268554688,179394,0.0072202097704794355,738.560009765625,0.022215952965431836,-0.04811000026627499,0.0,70.34,42.54,,24,0.0035303535353535358,0
2010-12-20,742.4000244140625,746.239990234375,712.9600219726562,719.3599853515625,217160,0.03942657169118591,732.160009765625,0.03405473102009088,0.0072202097704794355,0.04040400148252998,70.34,42.54,,22,0.0034274978702689553,0
2010-12-21,716.7999877929688,734.719970703125,711.6799926757812,729.5999755859375,201130,-0.0344828068146934,725.50400390625,0.034608262569011936,0.03942657169118591,-0.019417457749564604,70.34,42.54,,24,0.012055849661271347,0
2010-12-22,721.9199829101562,730.8800048828125,700.1599731445312,707.8400268554688,211208,0.007142850452539706,720.89599609375,0.03533878113539106,-0.0344828068146934,0.039604001686713186,70.34,42.54,,25,0.013988899320224622,0
2010-12-23,718.0800170898438,747.52001953125,711.6799926757812,723.2000122070312,158282,-0.005319101716554586,722.6880004882812,0.02662626440584645,0.007142850452539706,-0.0317460761979701,70.34,42.54,,26,0.01887328282828283,0
2010-12-27,721.9199829101562,725.760009765625,705.280029296875,711.6799926757812,123252,0.005347545856901448,724.2239990234375,0.026561593468297538,-0.005319101716554586,-0.001639303639510481,70.34,42.54,,17,-0.014624451754385964,0
2010-12-28,747.52001953125,752.6400146484375,720.6400146484375,724.47998046875,242128,0.03546104447461973,725.247998046875,0.0252050395169922,0.005347545856901448,-0.006568138070740415,70.34,42.54,,17,-0.013846544715447155,0
2010-12-29,747.52001953125,750.0800170898438,734.719970703125,747.52001953125,116688,0.0,731.3920043945312,0.015826337310853464,0.03546104447461973,-0.03140496714552676,70.34,42.54,,26,0.025595705388451503,0
2010-12-30,753.9199829101562,759.0399780273438,738.5599975585938,757.760009765625,230620,0.008561594621799617,737.7920043945312,0.015808036568429322,0.0,-0.006825931901308424,70.34,42.54,,28,0.002233598359835985,0
2010-12-31,766.719970703125,775.6799926757812,757.760009765625,764.1599731445312,200295,0.016977912886140034,747.5199951171875,0.01384935317060934,0.008561594621799617,-0.04811000026627499,70.34,42.54,,19,0.017396429132180428,0
2011-01-03,807.6799926757812,817.9199829101562,787.2000122070312,796.1599731445312,462757,0.05342240131699394,764.6719970703125,0.02153175920462573,0.016977912886140034,0.0072202097704794355,178.96,200.44,,11,0.013764059380497738,0
2011-01-04,802.5599975585938,815.3599853515625,793.5999755859375,811.52001953125,291326,-0.006339138227536623,775.6799926757812,0.023456740515951494,0.05342240131699394,0.03942657169118591,125.88,104.67,,18,0.0031297590058750767,0
2011-01-05,782.0800170898438,802.5599975585938,775.6799926757812,794.8800048828125,211681,-0.025518317049255557,782.5919921875,0.02942408308083565,-0.006339138227536623,-0.0344828068146934,69.49,57.79,,21,0.030180505050505048,0
2011-01-06,768.0,806.4000244140625,764.1599731445312,789.760009765625,289659,-0.01800329478080276,785.4079956054687,0.03191126584313206,-0.025518317049255557,0.007142850452539706,96.12,55.34,,20,-0.002110968592450074,0
2011-01-07,771.8400268554688,773.1199951171875,753.9199829101562,768.0,193411,0.005000034968058342,786.4320068359375,0.031143942506540862,-0.01800329478080276,-0.005319101716554586,88.82,87.53,,15,0.015264151845477145,0
2011-01-10,764.1599731445312,768.0,753.9199829101562,762.8800048828125,160567,-0.009950317998182356,777.7280029296875,0.01160438612957155,0.005000034968058342,0.005347545856901448,82.06,100.08,,17,0.020696662768235348,0
2011-01-11,782.0800170898438,783.3599853515625,756.47998046875,760.3200073242188,131938,0.023450644596799908,773.6320068359375,0.019519429070764437,-0.009950317998182356,0.03546104447461973,80.11,59.95,,22,-0.004695064120467347,0
2011-01-12,785.9199829101562,793.5999755859375,774.4000244140625,783.3599853515625,160668,0.004909939822527631,774.4,0.01593989411731486,0.023450644596799908,0.0,104.03,151.38,,26,0.013660991785991785,0
2011-01-13,765.4400024414062,784.6400146484375,764.1599731445312,782.0800170898438,167212,-0.026058607637020947,773.8880004882812,0.018545199822304247,0.004909939822527631,0.008561594621799617,104.03,151.38,,21,0.012273818251640834,0
2011-01-14,780.7999877929688,783.3599853515625,761.5999755859375,774.4000244140625,138350,0.020066870430825556,775.6799926757812,0.020760150629429704,-0.026058607637020947,0.016977912886140034,104.03,151.38,,14,0.021659044360657263,0
2011-01-18,768.0,782.0800170898438,765.4400024414062,775.6799926757812,119154,-0.01639342724524051,776.447998046875,0.021893914051743128,0.020066870430825556,0.05342240131699394,104.03,151.38,,19,0.022691117126600997,0
2011-01-19,794.8800048828125,796.1599731445312,778.239990234375,783.3599853515625,213491,0.03500000635782885,779.0079956054688,0.025190073128577725,-0.01639342724524051,-0.006339138227536623,104.03,151.38,,13,0.024190955742160562,0
2011-01-20,815.3599853515625,815.3599853515625,792.3200073242188,794.8800048828125,323946,0.02576487060052446,784.89599609375,0.027132560298467206,0.03500000635782885,-0.025518317049255557,104.03,151.38,,21,0.008574860811702917,0
2011-01-21,819.2000122070312,829.4400024414062,807.6799926757812,823.0399780273438,253642,0.004709609159705197,795.647998046875,0.020162749941930024,0.02576487060052446,-0.01800329478080276,104.03,151.38,,22,0.022647907647907646,0
2011-01-24,798.719970703125,824.3200073242188,794.8800048828125,823.0399780273438,146535,-0.025000050291418274,799.2319946289062,0.02592671111569084,0.004709609159705197,0.005000034968058342,104.03,151.38,,16,0.007207239057239057,0
2011-01-25,779.52001953125,787.2000122070312,768.0,780.7999877929688,165302,-0.024038401287215794,801.5359985351563,0.02765785614111039,-0.025000050291418274,-0.009950317998182356,104.03,151.38,,25,0.01689047619047619,0
2011-01-26,779.52001953125,783.3599853515625,762.8800048828125,768.0,139919,0.0,798.4640014648437,0.021330330615010988,-0.024038401287215794,0.023450644596799908,104.03,151.38,,27,0.004491416219811283,0
2011-01-27,752.6400146484375,771.8400268554688,748.7999877929688,765.4400024414062,291295,-0.03448276402057804,785.9200073242188,0.017116036501184793,0.0,0.004909939822527631,104.03,151.38,,28,0.01847044744635106,0
2011-01-28,752.6400146484375,759.0399780273438,743.6799926757812,755.2000122070312,122914,0.0,772.6080078125,0.01578567051540346,-0.03448276402057804,-0.026058607637020947,104.03,151.38,,24,0.018274224845509987,0
2011-01-31,766.719970703125,773.1199951171875,744.9600219726562,770.5599975585938,173695,0.018707424240876014,766.2080078125,0.02121229995264235,0.0,0.020066870430825556,104.03,151.38,,37,0.012373577363496717,0
2011-02-01,755.2000122070312,761.5999755859375,750.0800170898438,753.9199829101562,131699,-0.015024988178577559,761.3440063476562,0.019843430685782763,0.018707424240876014,-0.01639342724524051,60.84,33.73,,19,0.02976901875901876,0
2011-02-02,766.719970703125,770.5599975585938,753.9199829101562,764.1599731445312,134848,0.015254182084064372,758.7839965820312,0.02207449063250775,-0.015024988178577559,0.03500000635782885,98.83,79.13,,17,0.0067426270739523765,0
2011-02-03,753.9199829101562,778.239990234375,751.3599853515625,775.6799926757812,179279,-0.016694475534829833,759.039990234375,0.016478077369896916,0.015254182084064372,0.02576487060052446,127.00,152.54,,19,0.01153085535615656,0
2011-02-04,750.0800170898438,753.9199829101562,746.239990234375,752.6400146484375,96912,-0.005093333387304666,758.5279907226562,0.016669056385692542,-0.016694475534829833,0.004709609159705197,65.74,61.79,,16,0.019926177093515806,0
2011-02-07,715.52001953125,728.3200073242188,711.6799926757812,725.760009765625,343082,-0.04607508101959501,748.2880004882812,0.022198747837744785,-0.005093333387304666,-0.025000050291418274,52.95,14.68,,23,0.01635126364042027,0
2011-02-08,704.0,715.52001953125,698.8800048828125,715.52001953125,224894,-0.016100205747977547,738.047998046875,0.022222085769268873,-0.04607508101959501,-0.024038401287215794,90.46,85.97,,30,0.02474815842759391,0
2011-02-09,707.8400268554688,709.1199951171875,695.0399780273438,698.8800048828125,154402,0.00545458360151807,726.2720092773437,0.019260143189189945,-0.016100205747977547,0.0,105.27,93.37,,17,0.008720987847493871,0
2011-02-10,689.9199829101562,720.6400146484375,688.6400146484375,698.8800048828125,228249,-0.025316516819373858,713.4720092773438,0.019750972134350345,0.00545458360151807,-0.03448276402057804,37.43,31.12,,28,0.011493971977842948,0
2011-02-11,679.6799926757812,687.3599853515625,678.4000244140625,682.239990234375,155153,-0.014842286769520152,699.3920043945312,0.018681367274327707,-0.025316516819373858,0.0,37.60,51.17,,29,0.018445484254307785,0
2011-02-14,684.7999877929688,684.7999877929688,674.5599975585938,678.4000244140625,105223,0.007532949582686577,693.247998046875,0.014426103142711467,-0.014842286769520152,0.018707424240876014,104.31,141.93,,24,0.028422281535778467,0
2011-02-15,692.47998046875,692.47998046875,678.4000244140625,680.9600219726562,85154,0.011214942775529257,690.943994140625,0.015988834973756912,0.007532949582686577,-0.015024988178577559,104.31,141.93,,35,0.004950562554729221,0
2011-02-16,678.4000244140625,687.3599853515625,675.8400268554688,680.9600219726562,134034,-0.020332654303098496,685.0559936523438,0.016648209735604966,0.011214942775529257,0.015254182084064372,104.31,141.93,,37,0.02661715424687123,0
2011-02-17,666.8800048828125,678.4000244140625,660.47998046875,677.1199951171875,207380,-0.016981160254526673,680.447998046875,0.014843927181841517,-0.020332654303098496,-0.016694475534829833,104.31,141.93,,20,0.0014469883335196999,0
2011-02-18,665.5999755859375,670.719970703125,664.3200073242188,666.8800048828125,84946,-0.0019194297137458127,677.6319946289062,0.01417789818077561,-0.016981160254526673,-0.005093333387304666,104.31,141.93,,45,0.009648248016892085,0
2011-02-22,664.3200073242188,672.0,660.47998046875,672.0,191083,-0.001923029309897406,673.5359985351563,0.012802706453389157,-0.0019194297137458127,-0.04607508101959501,104.31,141.93,,56,0.0021346263385737065,0
2011-02-23,673.280029296875,678.4000244140625,660.47998046875,664.3200073242188,206195,0.01348750884192973,669.6960083007813,0.013582706588461231,-0.001923029309897406,-0.016100205747977547,104.31,141.93,,37,-0.004180859770412009,0
2011-02-24,663.0399780273438,664.3200073242188,652.7999877929688,663.0399780273438,256166,-0.01520920096237699,666.6239990234375,0.012321896477466673,0.01348750884192973,0.00545458360151807,104.31,141.93,,38,-0.0006949403399554462,0
2011-02-25,686.0800170898438,691.2000122070312,657.9199829101562,660.47998046875,209842,0.03474909481483768,670.4640014648437,0.01909032702617656,-0.01520920096237699,-0.025316516819373858,104.31,141.93,,34,0.017746913580246913,0
2011-02-28,689.9199829101562,700.1599731445312,687.3599853515625,693.760009765625,145023,0.0055969649671485655,675.3280029296875,0.018616918987412693,0.03474909481483768,-0.014842286769520152,104.31,141.93,,22,0.02605180080690285,0
2011-03-01,663.0399780273438,688.6400146484375,660.47998046875,688.6400146484375,169191,-0.03896104700349423,675.0719970703125,0.0281513712320634,0.0055969649671485655,0.007532949582686577,74.20,52.89,,21,0.00842302029036723,0
2011-03-02,652.7999877929688,664.3200073242188,648.9600219726562,659.2000122070312,192280,-0.01544400122725742,670.9759887695312,0.027637385804570695,-0.03896104700349423,0.011214942775529257,113.28,119.89,,36,0.004275543733375059,0
2011-03-03,646.4000244140625,661.760009765625,642.5599975585938,651.52001953125,174154,-0.009803865653465582,667.647998046875,0.02728339506632379,-0.01544400122725742,-0.020332654303098496,154.95,125.99,,30,0.011567676767676767,0
2011-03-04,648.9600219726562,654.0800170898438,641.280029296875,643.8400268554688,120795,0.003960392113094846,660.2239990234375,0.018043339003497718,-0.009803865653465582,-0.016981160254526673,72.01,69.86,,27,0.024556842086962568,0
2011-03-07,670.719970703125,672.0,652.7999877929688,657.9199829101562,158021,0.0335304918542203,656.3839965820313,0.026691778249184304,0.003960392113094846,-0.0019194297137458127,98.59,76.51,,23,0.031017025089605733,0
2011-03-08,660.47998046875,677.1199951171875,656.6400146484375,659.2000122070312,79696,-0.015267161679471508,655.8719970703125,0.020651081575655518,0.0335304918542203,-0.001923029309897406,86.63,54.88,,46,0.01552467999836421,0
2011-03-09,670.0800170898438,673.9199829101562,663.6799926757812,667.52001953125,224734,0.014534939596928531,659.3280029296875,0.019590385768826903,-0.015267161679471508,0.01348750884192973,91.36,132.33,,32,0.002925551814440702,0
2011-03-10,654.0800170898438,664.3200073242188,648.3200073242188,663.6799926757812,221825,-0.02387774533180076,660.8640014648438,0.023028745104707093,0.014534939596928531,-0.01520920096237699,92.02,46.57,,32,0.004794909738787291,0
2011-03-11,665.5999755859375,673.9199829101562,662.4000244140625,666.8800048828125,196119,0.017612460547791642,664.1919921875,0.0240218140917068,-0.02387774533180076,0.03474909481483768,110.42,131.17,,31,0.021392071541864933,0
2011-03-14,666.8800048828125,689.9199829101562,664.9600219726562,688.6400146484375,397059,0.0019231210093542117,663.4239990234375,0.018188215275023546,0.017612460547791642,0.0055969649671485655,76.69,68.68,,37,0.01348505547276039,0
2011-03-15,675.8400268554688,684.1599731445312,649.5999755859375,652.7999877929688,509436,0.01343573342588189,666.4960083007812,0.017059938415877614,0.0019231210093542117,-0.03896104700349423,76.69,68.68,,41,-0.0003042621335304266,0
2011-03-16,672.6400146484375,684.1599731445312,666.8800048828125,680.9600219726562,193220,-0.0047348663587153395,667.0080078125,0.016455866099527282,0.01343573342588189,-0.01544400122725742,76.69,68.68,,31,0.00722000222000222,0
2011-03-17,709.760009765625,711.6799926757812,675.2000122070312,680.9600219726562,438769,0.055185529122272925,678.1440063476563,0.023293949876337296,-0.0047348663587153395,-0.009803865653465582,76.69,68.68,,58,0.0005192007538946311,0
2011-03-18,711.0399780273438,716.1599731445312,699.52001953125,708.47998046875,253530,0.0018033817686367026,687.2320068359375,0.02419209724008833,0.055185529122272925,0.003960392113094846,76.69,68.68,,38,0.013161390385880184,0
2011-03-21,711.0399780273438,722.5599975585938,706.5599975585938,708.47998046875,258803,0.0,696.0640014648437,0.024436669764918144,0.0018033817686367026,0.0335304918542203,76.69,68.68,,49,0.02454625031830914,0
2011-03-22,727.0399780273438,727.6799926757812,711.6799926757812,716.1599731445312,351214,0.022502250920390265,706.3039916992187,0.024798005586482905,0.0,-0.015267161679471508,76.69,68.68,,47,0.013440913197010757,0
2011-03-23,740.47998046875,741.760009765625,726.4000244140625,730.8800048828125,279220,0.01848591940964872,719.8719848632812,0.022231023561105054,0.022502250920390265,0.014534939596928531,76.69,68.68,,22,0.010044063079777366,0
2011-03-24,725.1199951171875,746.239990234375,720.0,744.9600219726562,371055,-0.020743282406958663,722.9439819335937,0.01720749273167635,0.01848591940964872,-0.02387774533180076,76.69,68.68,,34,0.0013066128767348268,0
2011-03-25,755.2000122070312,755.8400268554688,726.4000244140625,728.9600219726562,277873,0.04148281290323874,731.7759887695313,0.023649134415573557,-0.020743282406958663,0.017612460547791642,76.69,68.68,,23,-0.001366128202862898,0
2011-03-28,741.1199951171875,762.239990234375,739.8400268554688,749.4400024414062,302848,-0.018644090124807722,737.7919921875,0.02727430401793165,0.04148281290323874,0.0019231210093542117,76.69,68.68,,32,0.02625237493987494,0
2011-03-29,716.7999877929688,739.2000122070312,713.5999755859375,736.6400146484375,330048,-0.032815208717143274,735.743994140625,0.031174281690095593,-0.018644090124807722,0.01343573342588189,76.69,68.68,,31,0.005520166243306739,0
2011-03-30,734.0800170898438,734.719970703125,718.719970703125,722.5599975585938,253459,0.02410718413944224,734.4640014648437,0.032202323768121356,-0.032815208717143274,-0.0047348663587153395,76.69,68.68,,31,-0.005706112697813943,0
2011-03-31,736.0,744.3200073242188,705.280029296875,723.2000122070312,469139,0.0026154954030321864,736.6400024414063,0.030319852940730314,0.02410718413944224,0.055185529122272925,76.69,68.68,,38,-0.005125227686703097,0
2011-04-01,725.1199951171875,737.280029296875,718.719970703125,736.0,184542,-0.014782615329908322,730.6239990234375,0.021900964008014837,0.0026154954030321864,0.0018033817686367026,119.25,110.18,,29,-0.0005017250696263026,0
2011-04-04,718.0800170898438,731.52001953125,711.6799926757812,711.6799926757812,169063,-0.009708707627357649,726.0160034179687,0.021157418226392066,-0.014782615329908322,0.0,71.93,19.94,,32,-0.013609068846672153,0
2011-04-05,709.1199951171875,723.2000122070312,708.47998046875,718.719970703125,166917,-0.012477748662284793,724.4800048828125,0.016089424824100442,-0.009708707627357649,0.022502250920390265,113.02,84.26,,27,-0.012520870911495912,0
2011-04-06,694.4000244140625,710.4000244140625,692.47998046875,707.2000122070312,284827,-0.020758081572206155,716.5440063476562,0.00864231932674966,-0.012477748662284793,0.01848591940964872,53.75,37.64,,23,0.002403620755661573,0
2011-04-07,679.6799926757812,697.5999755859375,676.47998046875,693.1199951171875,354191,-0.021198201642780856,705.2800048828125,0.005071940155392203,-0.020758081572206155,-0.020743282406958663,70.37,72.01,,25,0.0004534298811407237,0
2011-04-08,677.1199951171875,683.52001953125,672.6400146484375,675.2000122070312,169622,-0.0037664747913432883,695.6800048828125,0.007450989431169066,-0.021198201642780856,0.04148281290323874,77.04,83.28,,27,0.009791695759437693,0
2011-04-11,689.9199829101562,695.6799926757812,684.7999877929688,690.5599975585938,240938,0.018903573790866268,690.047998046875,0.01657285101322639,-0.0037664747913432883,-0.018644090124807722,111.48,95.35,,26,0.02438926943947024,0
2011-04-12,686.0800170898438,689.9199829101562,679.6799926757812,689.280029296875,177780,-0.005565813305066336,685.4400024414062,0.016378444696710417,0.018903573790866268,-0.032815208717143274,58.46,43.21,,21,0.019048000328488135,0
2011-04-13,694.4000244140625,700.7999877929688,691.8400268554688,692.47998046875,144258,0.012126876045027268,685.4400024414062,0.015802567794880595,-0.005565813305066336,0.02410718413944224,58.46,43.21,,19,-0.008986175115207374,0
2011-04-14,707.8400268554688,713.5999755859375,682.239990234375,684.7999877929688,263239,0.01935484154504019,691.0720092773438,0.012115185824788599,0.012126876045027268,0.0026154954030321864,58.46,43.21,,26,0.004962838366452826,0
2011-04-15,705.280029296875,709.760009765625,702.0800170898438,702.0800170898438,115038,-0.0036166329417204324,696.7040161132812,0.012078281521641202,0.01935484154504019,-0.014782615329908322,58.46,43.21,,36,0.00582491109065912,0
2011-04-18,691.2000122070312,707.2000122070312,684.7999877929688,705.9199829101562,120450,-0.019963725761355744,696.9600219726562,0.015517640905342385,-0.0036166329417204324,-0.009708707627357649,58.46,43.21,,18,0.019949858392022568,0
2011-04-19,714.239990234375,715.52001953125,699.52001953125,699.52001953125,205255,0.03333330095550213,702.5920166015625,0.020641892549374364,-0.019963725761355744,-0.012477748662284793,58.46,43.21,,40,0.010796782395722326,0
2011-04-20,718.719970703125,725.1199951171875,714.8800048828125,719.3599853515625,210248,0.006272374173952322,707.456005859375,0.020532539943313142,0.03333330095550213,-0.020758081572206155,58.46,43.21,,34,0.014945107099362417,0
2011-04-21,738.5599975585938,739.2000122070312,718.719970703125,718.719970703125,268844,0.027604668945067967,713.6,0.022041918209074765,0.006272374173952322,-0.021198201642780856,58.46,43.21,,36,0.011722893226451946,0
2011-04-25,732.1599731445312,737.9199829101562,727.6799926757812,732.7999877929688,149180,-0.008665544350111909,718.9759887695312,0.022849570726081313,0.027604668945067967,-0.0037664747913432883,58.46,43.21,,23,-0.0010456429175640992,0
2011-04-26,734.0800170898438,735.3599853515625,725.760009765625,731.52001953125,123438,0.0026224377400285714,727.5519897460938,0.017650439291366088,-0.008665544350111909,0.018903573790866268,58.46,43.21,,42,0.014961060181648415,0
2011-04-27,728.3200073242188,734.719970703125,726.4000244140625,732.7999877929688,138058,-0.007846569354196253,730.3679931640625,0.014705432205510549,0.0026224377400285714,-0.005565813305066336,58.46,43.21,,47,0.02017578505283423,0
2011-04-28,754.5599975585938,759.6799926757812,732.7999877929688,732.7999877929688,411408,0.0360281057371723,737.5359985351563,0.020668239316503204,-0.007846569354196253,0.012126876045027268,58.46,43.21,,39,0.010061293973397719,0
2011-04-29,771.8400268554688,776.9600219726562,753.280029296875,755.2000122070312,291448,0.022900802259310238,744.1920043945313,0.019750330072767504,0.0360281057371723,0.01935484154504019,58.46,43.21,,30,0.022284888764950116,0
2011-05-02,775.0399780273438,780.7999877929688,766.719970703125,770.5599975585938,234620,0.004145873575528203,752.7680053710938,0.0175980517746618,0.022900802259310238,-0.0036166329417204324,66.14,73.33,,33,4.6020046020046745e-05,0
2011-05-03,771.2000122070312,777.5999755859375,769.280029296875,775.6799926757812,212289,-0.004954539029181526,760.1920043945313,0.018843348158432124,0.004145873575528203,-0.019963725761355744,87.87,106.28,,26,0.0017215857764638258,0
2011-05-04,753.9199829101562,773.760009765625,753.9199829101562,764.7999877929688,327558,-0.022406676638169087,765.3119995117188,0.022973758246459176,-0.004954539029181526,0.03333330095550213,103.40,85.98,,25,0.013133587742021478,0
2011-05-05,703.3599853515625,747.52001953125,702.0800170898438,746.239990234375,596875,-0.06706281661805868,755.0719970703125,0.034123750405975865,-0.022406676638169087,0.006272374173952322,101.20,106.59,,28,0.019723261420792285,0
2011-05-06,704.0,717.4400024414062,698.8800048828125,712.3200073242188,255900,0.0009099389526938673,741.5039916992188,0.029345819565121313,-0.06706281661805868,0.027604668945067967,77.79,53.9,,24,0.014685671071759781,0
2011-05-09,689.280029296875,702.719970703125,684.7999877929688,701.4400024414062,213481,-0.020909049294211668,724.352001953125,0.026662301125688213,0.0009099389526938673,-0.008665544350111909,123.42,123.15,,29,0.010327683992342627,0
2011-05-10,704.6400146484375,705.280029296875,687.3599853515625,690.5599975585938,187591,0.022284100363724413,711.0400024414063,0.0332184078117396,-0.020909049294211668,0.0026224377400285714,66.10,79.4,,20,-0.002710800408168831,0
2011-05-11,691.2000122070312,702.0800170898438,685.4400024414062,700.7999877929688,178872,-0.01907357255053388,698.4960083007812,0.033127060596785815,0.022284100363724413,-0.007846569354196253,60.73,73.45,,23,-0.01291172989215158,0
2011-05-12,691.8400268554688,699.52001953125,684.1599731445312,684.7999877929688,169997,0.0009259471023357335,696.1920166015625,0.017670111542171667,-0.01907357255053388,0.0360281057371723,97.07,94.17,,30,0.02015223665223665,0
2011-05-13,702.0800170898438,705.280029296875,686.0800170898438,688.0,128383,0.014801095393276897,695.8080200195312,0.019472564663187083,0.0009259471023357335,0.022900802259310238,97.07,94.17,,32,0.014287363430220574,0
2011-05-16,711.6799926757812,716.1599731445312,703.3599853515625,707.2000122070312,118133,0.0136736203171397,700.2880126953125,0.01623716449620434,0.014801095393276897,0.004145873575528203,97.07,94.17,,22,0.00750419171471803,0
2011-05-17,691.8400268554688,703.3599853515625,686.719970703125,702.0800170898438,179105,-0.027877650101863938,697.7280151367188,0.019276007174463865,0.0136736203171397,-0.004954539029181526,97.07,94.17,,21,0.025765173601908293,0
2011-05-18,693.1199951171875,699.52001953125,690.5599975585938,697.5999755859375,80125,0.001850092813415971,698.11201171875,0.01721342750514173,-0.027877650101863938,-0.022406676638169087,97.07,94.17,,24,0.017905194612021922,0
2011-05-19,676.47998046875,688.6400146484375,676.47998046875,688.0,209883,-0.02400740819145486,695.0400024414063,0.020432898167446673,0.001850092813415971,-0.06706281661805868,97.07,94.17,,25,0.0047677706214291566,0
2011-05-20,701.4400024414062,702.719970703125,680.3200073242188,680.3200073242188,271711,0.03689691150262986,694.9119995117187,0.02695011350366008,-0.02400740819145486,0.0009099389526938673,97.07,94.17,,13,0.024489806266914698,0
2011-05-23,712.3200073242188,720.0,708.47998046875,709.760009765625,285938,0.015510955812249039,695.0400024414063,0.027192772765525793,0.03689691150262986,-0.020909049294211668,97.07,94.17,,21,0.025700884345462655,0
2011-05-24,712.9600219726562,716.7999877929688,700.7999877929688,709.760009765625,169505,0.0008984931517530548,699.2640014648438,0.02229632821839351,0.015510955812249039,0.022284100363724413,97.07,94.17,,28,0.017977184670098057,0
2011-05-25,718.0800170898438,721.280029296875,712.9600219726562,716.7999877929688,169350,0.007181321475811853,704.256005859375,0.02216158878672086,0.0008984931517530548,-0.01907357255053388,97.07,94.17,,29,0.014124979958313291,0
2011-05-26,710.4000244140625,712.3200073242188,693.1199951171875,711.6799926757812,212275,-0.010695176711511767,711.0400146484375,0.017838712020358395,0.007181321475811853,0.0009259471023357335,97.07,94.17,,24,-0.010904261967254093,0
2011-05-27,734.719970703125,741.760009765625,725.760009765625,728.3200073242188,285867,0.03423415745110869,717.6960083007813,0.0168455488952079,-0.010695176711511767,0.014801095393276897,97.07,94.17,,22,0.010921190149585211,0
2011-05-31,754.5599975585938,764.7999877929688,744.9600219726562,748.1599731445312,290125,0.027003521949297005,726.1440063476563,0.018578334085140015,0.03423415745110869,0.0136736203171397,97.07,94.17,,37,0.01286597551478504,0
2011-06-01,752.6400146484375,756.47998046875,746.8800048828125,753.280029296875,184245,-0.0025445066215654677,734.0800048828125,0.019135366563804834,0.027003521949297005,-0.027877650101863938,74.08,76.27,,17,0.0029314226603383226,0
2011-06-02,778.8800048828125,789.760009765625,759.6799926757812,760.3200073242188,437909,0.03486393192452275,746.2400024414062,0.02158878748345721,-0.0025445066215654677,0.001850092813415971,52.37,65.32,,30,-0.0069068336839421185,0
2011-06-03,763.52001953125,776.3200073242188,762.239990234375,771.2000122070312,184497,-0.019720605555760162,756.8640014648438,0.024605246185770455,0.03486393192452275,-0.02400740819145486,50.86,42.3,,34,0.0005877737889933012,0
2011-06-06,782.719970703125,789.760009765625,770.5599975585938,785.280029296875,338883,0.025146624424677855,766.4640014648437,0.023097227872304532,-0.019720605555760162,0.03689691150262986,62.42,55.37,,27,0.034229189485213585,0
2011-06-07,782.719970703125,787.8400268554688,775.6799926757812,782.719970703125,142625,0.0,772.09599609375,0.02212622626816529,0.025146624424677855,0.015510955812249039,41.55,31.41,,31,0.01130678558389402,0
2011-06-08,788.47998046875,791.6799926757812,778.8800048828125,780.7999877929688,212991,0.0073589661452622135,779.2639892578125,0.02142906483214016,0.0,0.0008984931517530548,30.84,25.65,,21,0.01265894835451287,0
2011-06-09,760.3200073242188,808.9600219726562,755.8400268554688,800.6400146484375,584817,-0.03571425253915794,775.5519897460938,0.023694761861818396,0.0073589661452622135,0.007181321475811853,138.56,115.22,,21,0.01104827661789687,0
2011-06-10,773.1199951171875,776.9600219726562,764.1599731445312,765.4400024414062,299363,0.01683500061772092,777.4719848632812,0.0234962590741568,-0.03571425253915794,-0.010695176711511767,86.47,71.9,,22,0.009166836146701919,0
2011-06-13,753.9199829101562,767.3599853515625,749.4400024414062,766.719970703125,215583,-0.02483445303225018,771.7119873046875,0.02216695803218045,0.01683500061772092,0.03423415745110869,73.94,98.38,,25,0.03156313882876383,0
2011-06-14,744.9600219726562,751.3599853515625,740.47998046875,747.52001953125,156117,-0.011884498541760657,764.1599975585938,0.021826967390885754,-0.02483445303225018,0.027003521949297005,73.94,98.38,,24,0.00816940592364321,0
2011-06-15,744.9600219726562,748.1599731445312,735.3599853515625,742.4000244140625,160034,0.0,755.456005859375,0.020607549568333616,-0.011884498541760657,-0.0025445066215654677,73.94,98.38,,24,0.026345285797765138,0
2011-06-16,720.0,744.3200073242188,716.7999877929688,743.0399780273438,257334,-0.033505183146019135,747.3920043945312,0.019962001267459516,0.0,0.03486393192452275,73.94,98.38,,33,0.012274414850686038,0
