Date,Close_ZW=F,High_ZW=F,Low_ZW=F,Open_ZW=F,Volume_ZW=F,Return,Vol_5,MA_5,DATE,GPRD,GPRD_THREAT,EVENT
2020-07-21,527.75,531.5,518.5,520.5,62298,,,534.1,2020-07-21,116.23,178.43,
2020-07-22,534.5,540.25,523.75,525.75,59562,,,530.85,2020-07-22,117.13,187.01,
2020-07-23,529.5,536.0,527.0,534.75,46720,,,529.7,2020-07-23,78.04,115.37,
2020-07-24,539.5,544.0,530.0,530.75,63634,,,530.65,2020-07-24,92.75,110.18,
2020-07-27,527.75,539.0,526.25,538.75,47270,,,531.8,2020-07-27,137.18,185.89,
2020-07-28,523.5,529.75,519.25,526.5,51347,,,530.95,2020-07-28,121.65,171.18,
2020-07-29,532.75,533.25,523.5,523.5,42240,,,530.6,2020-07-29,80.91,110.81,
2020-07-30,529.5,534.5,525.0,531.75,47622,,,530.6,2020-07-30,54.08,67.46,
2020-07-31,531.25,535.25,528.5,528.5,48266,,,528.95,2020-07-31,38.62,42.82,
2020-08-03,521.0,528.25,517.0,527.0,71428,,,527.6,2020-08-03,42.17,46.75,
2020-08-04,508.25,521.25,507.75,521.0,82315,,,524.55,2020-08-04,48.71,64.81,
2020-08-05,510.75,512.75,506.0,508.25,67342,,,520.15,2020-08-05,33.8,56.21,
2020-08-06,501.25,515.0,500.75,510.75,86498,,,514.5,2020-08-06,112.37,112.12,
2020-08-07,495.5,503.75,490.5,501.25,93524,,,507.35,2020-08-07,43.82,65.58,
2020-08-10,491.0,497.25,490.0,495.25,76700,,,501.35,2020-08-10,40.58,50.62,
2020-08-11,495.0,498.75,490.5,491.0,83770,,,498.7,2020-08-11,55.29,76.62,
2020-08-12,491.25,498.0,488.0,495.75,90879,,,494.8,2020-08-12,61.83,80.8,
2020-08-13,496.75,500.75,489.0,490.0,82622,,,493.9,2020-08-13,88.9,140.06,
2020-08-14,500.0,507.75,493.5,495.5,75823,,,494.8,2020-08-14,44.29,58.92,
2020-08-17,516.5,517.5,500.0,500.5,66200,,,499.9,2020-08-17,65.55,92.24,
2020-08-18,507.5,517.5,503.0,516.25,50255,,,502.4,2020-08-18,84.1,108.78,
2020-08-19,512.0,514.25,506.25,507.25,49510,,,506.55,2020-08-19,46.66,69.83,
2020-08-20,519.5,520.25,506.5,511.75,37922,,,511.1,2020-08-20,122.02,180.38,
2020-08-21,527.25,527.75,515.0,520.0,58896,,,516.55,2020-08-21,166.3,261.62,
2020-08-24,520.75,533.25,516.5,527.75,30510,,,517.4,2020-08-24,71.24,118.47,
2020-08-25,527.25,533.75,520.75,521.25,26559,,,521.35,2020-08-25,85.98,105.36,
2020-08-26,532.0,532.75,523.25,527.0,25925,,,525.35,2020-08-26,105.67,152.82,
2020-08-27,542.5,543.75,531.0,531.75,18366,,,529.95,2020-08-27,142.09,162.46,
2020-08-28,539.25,547.25,536.75,543.0,17686,,,532.35,2020-08-28,64.11,106.63,
2020-08-31,544.25,551.75,538.0,539.25,1104,,,537.05,2020-08-31,88.63,101.34,
2020-09-01,555.75,559.25,539.25,542.5,248,,,542.75,2020-09-01,106.37,126.35,
2020-09-02,547.75,554.5,545.0,554.5,187,,,545.9,2020-09-02,109.21,105.94,
2020-09-03,543.25,550.25,542.5,550.25,115,,,546.05,2020-09-03,94.24,125.38,
2020-09-04,539.75,544.0,539.0,542.0,88,,,546.15,2020-09-04,94.9,127.77,
2020-09-08,533.25,539.5,533.25,536.25,64,,,543.95,2020-09-08,68.6,89.64,
2020-09-09,534.0,536.5,533.25,533.5,32,,,539.6,2020-09-09,47.32,64.39,
2020-09-10,540.0,548.5,539.5,544.75,31,,,538.05,2020-09-10,145.25,124.67,
2020-09-11,533.75,543.0,533.75,543.0,8,,,536.15,2020-09-11,145.95,205.94,
2020-09-14,548.5,549.25,525.0,525.0,50141,,,537.9,2020-09-14,67.31,71.96,
2020-09-15,538.25,547.0,533.75,546.0,60557,,,538.9,2020-09-15,115.94,165.27,
2020-09-16,542.0,543.0,533.25,535.5,47771,,,540.5,2020-09-16,82.47,121.91,
2020-09-17,556.25,557.25,537.25,542.0,76815,,,543.75,2020-09-17,100.08,141.47,
2020-09-18,575.0,578.0,555.5,555.75,101480,,,552.0,2020-09-18,86.34,143.58,
2020-09-21,554.75,578.25,550.5,576.5,96691,,,553.25,2020-09-21,52.92,70.4,
2020-09-22,558.0,567.0,550.25,553.5,75824,,,557.2,2020-09-22,94.39,156.97,
2020-09-23,549.0,560.25,547.25,558.5,59472,,,558.6,2020-09-23,62.17,73.85,
2020-09-24,549.75,554.25,541.0,548.0,71785,,,557.3,2020-09-24,64.87,86.3,
2020-09-25,544.25,552.5,543.75,552.25,48637,,,551.15,2020-09-25,55.35,70.81,
2020-09-28,550.25,551.75,537.75,545.25,60680,,,550.25,2020-09-28,104.41,134.17,
2020-09-29,549.5,553.25,546.0,551.0,45637,,,548.55,2020-09-29,105.16,95.39,
2020-09-30,578.0,587.0,547.0,548.75,122156,,,554.35,2020-09-30,104.96,76.8,
2020-10-01,570.25,584.0,568.5,574.0,76218,,,558.45,2020-10-01,76.0,96.65,
2020-10-02,573.25,576.5,561.25,569.25,54242,,,564.25,2020-10-02,101.93,148.32,
2020-10-05,584.25,587.75,573.0,574.5,60417,,,571.05,2020-10-05,66.92,111.29,
2020-10-06,592.75,601.75,579.75,585.0,83093,,,579.7,2020-10-06,85.71,114.03,
2020-10-07,607.5,611.5,588.5,591.25,102217,,,585.6,2020-10-07,83.25,102.02,
2020-10-08,595.25,616.75,593.25,608.75,95298,,,590.6,2020-10-08,113.65,175.0,
2020-10-09,593.75,606.75,588.75,594.0,88056,,,594.7,2020-10-09,81.57,113.04,
2020-10-12,594.25,599.0,587.0,592.5,63837,,,596.7,2020-10-12,67.72,93.85,
2020-10-13,594.0,604.25,590.75,596.25,56418,,,596.95,2020-10-13,78.09,129.86,
2020-10-14,596.75,600.25,587.25,594.75,58370,,,594.8,2020-10-14,47.69,64.9,
2020-10-15,618.25,619.5,596.5,596.75,90299,,,599.4,2020-10-15,107.97,143.65,
2020-10-16,625.25,630.75,615.5,618.5,90621,,,605.7,2020-10-16,123.5,176.05,
2020-10-19,627.0,636.75,620.25,631.0,86964,,,612.25,2020-10-19,95.22,100.01,
2020-10-20,632.0,638.25,623.5,628.5,78897,,,619.85,2020-10-20,98.67,85.96,
2020-10-21,629.75,637.5,628.75,634.5,61377,,,626.45,2020-10-21,72.01,67.37,
2020-10-22,622.75,632.25,621.25,628.5,63702,,,627.35,2020-10-22,101.61,81.11,
2020-10-23,632.75,635.5,619.5,623.0,64240,,,628.85,2020-10-23,65.73,65.58,
2020-10-26,620.0,633.0,616.0,632.75,66899,,,627.45,2020-10-26,89.93,124.64,
2020-10-27,615.75,627.0,614.75,618.75,63486,,,624.2,2020-10-27,130.45,185.96,
2020-10-28,608.75,614.5,600.75,614.5,72239,,,620.0,2020-10-28,81.79,113.35,
2020-10-29,603.75,611.25,598.5,609.75,69893,,,616.2,2020-10-29,89.64,106.49,
2020-10-30,598.5,607.25,595.25,602.0,72812,,,609.35,2020-10-30,80.36,66.82,
2020-11-02,607.5,609.5,591.0,593.25,75087,,,606.85,2020-11-02,56.63,54.93,
2020-11-03,608.0,616.5,604.0,607.0,70891,,,605.3,2020-11-03,162.63,142.35,
2020-11-04,606.0,610.5,597.75,607.75,66077,,,604.75,2020-11-04,129.57,136.47,
2020-11-05,609.25,626.25,606.0,606.5,97072,,,605.85,2020-11-05,69.65,72.39,
2020-11-06,602.0,615.75,601.75,607.75,105356,,,606.55,2020-11-06,62.93,67.27,
2020-11-09,597.5,607.0,595.0,602.25,91438,,,604.55,2020-11-09,105.4,116.86,
2020-11-10,608.5,613.0,594.0,597.25,134343,,,604.65,2020-11-10,58.59,59.96,
2020-11-11,598.0,613.5,595.5,607.0,107814,,,603.05,2020-11-11,97.93,113.3,
2020-11-12,588.25,598.75,587.0,596.25,91052,,,598.85,2020-11-12,52.86,80.58,
2020-11-13,593.5,596.25,580.25,586.25,77401,,,597.15,2020-11-13,69.19,57.54,
2020-11-16,598.0,601.0,586.0,593.75,87084,,,597.25,2020-11-16,70.6,63.22,
2020-11-17,595.25,603.25,592.5,598.0,73204,,,594.6,2020-11-17,45.82,53.34,
2020-11-18,597.75,604.25,592.5,595.75,61555,,,594.55,2020-11-18,109.74,128.43,
2020-11-19,591.75,600.25,589.75,598.75,42206,,,595.25,2020-11-19,49.04,51.9,
2020-11-20,593.25,598.25,590.0,590.0,36851,,,595.2,2020-11-20,94.16,128.12,
2020-11-23,598.75,604.75,595.75,596.0,22141,,,595.35,2020-11-23,36.76,45.84,
2020-11-24,611.25,612.25,594.0,599.5,19739,,,598.55,2020-11-24,104.29,82.59,
2020-11-25,588.25,616.5,587.0,612.75,23901,,,596.65,2020-11-25,23.36,31.08,
2020-11-27,596.5,600.25,589.25,592.25,7296,,,597.6,2020-11-27,70.37,66.88,
2020-11-30,580.25,600.0,579.5,599.5,1048,,,595.0,2020-11-30,46.8,69.19,
2020-12-01,565.5,580.75,563.5,580.75,540,,,588.35,2020-12-01,129.66,180.85,
2020-12-02,578.0,578.75,565.5,565.5,78,,,581.7,2020-12-02,92.27,130.44,
2020-12-03,571.75,576.0,568.0,573.5,164,,,578.4,2020-12-03,67.79,90.19,
2020-12-04,566.5,566.5,563.75,563.75,55,,,572.4,2020-12-04,38.67,42.87,
2020-12-07,571.25,575.75,560.0,560.0,20,,,570.6,2020-12-07,55.04,91.54,
2020-12-08,563.75,574.0,563.75,566.75,20,,,570.25,2020-12-08,78.98,102.15,
2020-12-09,577.0,581.0,568.5,568.5,10,,,570.05,2020-12-09,62.74,104.34,
2020-12-10,590.25,592.5,587.0,590.0,5,,,573.75,2020-12-10,95.42,143.58,
2020-12-11,608.25,608.25,608.25,608.25,8,,,582.1,2020-12-11,42.85,35.63,
2020-12-14,593.5,615.5,593.5,615.5,74274,,,586.55,2020-12-14,29.8,33.04,
2020-12-15,599.75,605.75,594.25,597.25,51418,,,593.75,2020-12-15,89.53,125.38,
2020-12-16,598.5,607.75,589.75,602.25,56478,,,598.05,2020-12-16,52.51,80.05,
2020-12-17,608.75,610.0,598.5,599.75,43431,,,601.75,2020-12-17,93.12,125.37,
2020-12-18,608.25,614.75,604.5,611.5,42169,,,601.75,2020-12-18,79.99,133.03,
2020-12-21,611.25,615.25,596.5,610.25,48422,,,605.3,2020-12-21,91.12,106.97,
2020-12-22,617.0,619.75,603.0,615.5,55034,,,608.75,2020-12-22,62.68,72.17,
2020-12-23,629.75,633.75,610.5,615.25,69513,,,615.0,2020-12-23,68.6,97.79,
2020-12-24,627.0,633.75,623.5,631.0,35656,,,618.65,2020-12-24,55.0,56.29,
2020-12-28,614.25,631.5,607.0,627.0,53532,,,619.85,2020-12-28,41.41,55.09,
2020-12-29,618.5,623.25,611.5,614.25,35420,,,621.3,2020-12-29,69.01,105.21,
2020-12-30,640.75,643.5,614.0,620.0,71654,,,626.05,2020-12-30,59.15,89.43,
2020-12-31,640.5,644.5,632.5,640.0,44927,,,628.2,2020-12-31,80.79,95.98,
2021-01-04,642.0,650.25,634.0,643.0,66782,,,631.2,2021-01-04,99.33,107.37,
2021-01-05,654.0,664.5,639.5,641.5,81173,,,639.15,2021-01-05,121.85,150.11,
2021-01-06,647.5,660.25,646.0,654.0,60850,,,644.95,2021-01-06,106.57,169.85,
2021-01-07,642.25,648.25,638.0,646.75,47486,,,645.25,2021-01-07,54.24,76.32,
2021-01-08,638.75,649.5,634.0,644.75,56138,,,644.9,2021-01-08,77.74,86.19,
2021-01-11,634.75,651.5,628.75,639.0,58069,,,643.45,2021-01-11,84.14,110.47,
2021-01-12,665.0,670.0,634.0,636.25,80416,,,645.65,2021-01-12,169.88,181.62,
2021-01-13,660.5,680.75,656.25,665.0,80724,,,648.25,2021-01-13,66.5,55.3,
2021-01-14,670.0,673.25,653.0,660.0,63304,,,653.8,2021-01-14,62.11,68.86,
2021-01-15,675.5,693.0,664.5,671.0,77447,,,661.15,2021-01-15,57.97,75.75,
2021-01-19,672.25,691.25,668.75,683.75,63501,,,668.65,2021-01-19,66.67,76.23,
2021-01-20,667.75,676.0,656.5,675.25,66033,,,669.2,2021-01-20,87.49,132.27,
2021-01-21,660.75,674.75,657.75,666.5,50212,,,669.25,2021-01-21,47.44,52.59,
2021-01-22,634.5,659.0,633.0,658.5,76808,,,662.15,2021-01-22,93.71,101.64,
2021-01-25,648.5,651.5,624.25,633.0,64721,,,656.75,2021-01-25,140.45,185.24,
2021-01-26,665.25,667.75,641.25,646.75,68363,,,655.35,2021-01-26,50.25,76.61,
2021-01-27,658.25,672.75,652.5,663.25,54190,,,653.45,2021-01-27,68.84,60.61,
2021-01-28,647.0,664.5,643.5,655.0,65434,,,650.7,2021-01-28,112.79,166.73,
2021-01-29,663.0,664.75,643.0,646.25,60153,,,656.4,2021-01-29,63.22,91.12,
2021-02-01,651.0,671.0,646.0,663.5,55799,,,656.9,2021-02-01,60.05,83.22,
2021-02-02,644.75,656.75,640.5,655.0,46873,,,652.8,2021-02-02,192.34,248.79,
2021-02-03,648.25,649.75,625.75,646.25,77131,,,650.8,2021-02-03,69.92,101.75,
2021-02-04,637.5,650.5,633.0,647.25,66019,,,648.9,2021-02-04,78.18,116.34,
2021-02-05,641.25,647.5,632.25,634.75,78451,,,644.55,2021-02-05,106.44,106.21,
2021-02-08,655.75,657.5,642.5,643.0,102705,,,645.5,2021-02-08,72.8,68.11,
2021-02-09,649.5,660.5,639.75,657.75,124145,,,646.45,2021-02-09,61.26,50.94,
2021-02-10,635.5,650.5,626.75,649.5,98577,,,643.9,2021-02-10,74.93,104.93,
2021-02-11,633.5,644.75,632.0,636.5,79697,,,643.1,2021-02-11,63.46,70.36,
2021-02-12,636.75,643.0,632.0,632.5,64747,,,642.2,2021-02-12,73.33,107.6,
2021-02-16,657.5,660.25,640.5,648.0,50195,,,642.55,2021-02-16,91.76,91.56,
2021-02-17,644.0,661.25,638.5,660.0,35182,,,641.45,2021-02-17,104.37,128.29,
2021-02-18,662.5,665.75,641.5,644.0,56681,,,646.85,2021-02-18,33.67,56.0,
2021-02-19,650.75,669.0,649.0,665.0,51919,,,650.3,2021-02-19,85.16,127.46,
2021-02-22,664.0,665.25,651.0,653.75,26456,,,655.75,2021-02-22,71.29,118.56,
2021-02-23,665.75,667.75,656.5,666.5,24552,,,657.4,2021-02-23,97.43,103.11,
2021-02-24,680.25,683.5,665.0,665.5,23402,,,664.65,2021-02-24,77.84,107.88,
2021-02-25,671.75,680.5,658.75,677.25,13332,,,666.5,2021-02-25,46.18,62.84,
2021-02-26,655.0,665.75,653.0,665.0,1445,,,667.35,2021-02-26,121.14,166.73,
2021-03-01,643.75,661.0,643.0,661.0,389,,,663.3,2021-03-01,96.3,96.09,
2021-03-02,663.25,663.25,640.0,645.5,241,,,662.8,2021-03-02,137.47,191.75,
2021-03-03,652.0,658.25,645.75,658.25,183,,,657.15,2021-03-03,154.59,220.36,
2021-03-04,649.75,658.0,648.75,653.0,576,,,652.75,2021-03-04,88.44,127.03,
2021-03-05,654.0,657.5,647.0,649.5,401,,,652.55,2021-03-05,88.98,127.8,
2021-03-08,646.5,659.5,642.5,659.5,351,,,653.1,2021-03-08,60.4,23.18,
2021-03-09,656.5,656.5,650.75,654.75,13,,,651.75,2021-03-09,22.26,29.62,
2021-03-10,650.75,653.75,643.5,653.25,130,,,651.5,2021-03-10,57.34,51.35,
2021-03-11,636.25,650.0,636.25,650.0,32,,,648.8,2021-03-11,70.39,80.48,
2021-03-12,631.75,631.75,631.75,631.75,34909,,,644.35,2021-03-12,49.38,68.43,
2021-03-15,645.0,647.75,636.0,637.75,40093,,,644.05,2021-03-15,111.6,177.17,
2021-03-16,647.0,648.0,631.75,645.5,51099,,,642.15,2021-03-16,108.84,149.53,
2021-03-17,640.0,649.5,639.25,646.25,36147,,,640.0,2021-03-17,93.31,134.02,
2021-03-18,630.5,641.0,629.0,640.0,47127,,,638.85,2021-03-18,134.94,188.22,
2021-03-19,627.0,635.5,621.75,629.0,51669,,,637.9,2021-03-19,42.85,64.14,
2021-03-22,627.25,630.75,621.25,627.5,36124,,,634.35,2021-03-22,119.16,174.39,
2021-03-23,634.75,644.5,621.0,628.0,68769,,,631.9,2021-03-23,99.46,107.88,
2021-03-24,624.75,638.75,624.0,635.0,45577,,,628.85,2021-03-24,76.44,120.07,
2021-03-25,612.5,625.5,609.0,624.75,60632,,,625.25,2021-03-25,63.78,77.79,
2021-03-26,613.25,619.0,608.25,611.0,45616,,,622.5,2021-03-26,69.78,95.57,
2021-03-29,616.75,617.75,607.25,615.75,38587,,,620.4,2021-03-29,123.24,98.38,
2021-03-30,601.75,616.75,600.5,616.25,52667,,,613.8,2021-03-30,95.42,83.13,
2021-03-31,618.0,631.75,593.25,603.25,90267,,,612.45,2021-03-31,76.35,70.54,
2021-04-01,611.0,625.75,601.25,623.0,73406,,,612.15,2021-04-01,67.7,90.07,
2021-04-05,618.0,625.0,607.0,607.0,52004,,,613.1,2021-04-05,74.56,88.57,
2021-04-06,615.5,627.5,613.75,622.0,58043,,,612.85,2021-04-06,92.79,131.17,
2021-04-07,616.25,619.75,609.75,615.0,73524,,,615.75,2021-04-07,113.79,168.21,
2021-04-08,628.75,631.5,616.0,618.0,87000,,,617.9,2021-04-08,32.52,54.09,
2021-04-09,638.75,646.5,627.25,628.75,113072,,,623.45,2021-04-09,48.01,65.32,
2021-04-12,628.0,639.0,623.0,638.0,101809,,,625.45,2021-04-12,100.38,133.55,
2021-04-13,629.75,637.25,628.25,630.25,78362,,,628.3,2021-04-13,95.29,143.39,
2021-04-14,648.0,655.75,630.75,630.75,117768,,,634.65,2021-04-14,186.3,294.72,
2021-04-15,653.75,657.75,639.0,647.25,61426,,,639.65,2021-04-15,103.26,151.12,
2021-04-16,652.5,659.75,648.25,652.5,36533,,,642.4,2021-04-16,95.03,142.99,
2021-04-19,652.25,660.75,651.0,653.0,28587,,,647.25,2021-04-19,110.42,100.16,
2021-04-20,659.75,679.0,650.25,651.5,43162,,,653.25,2021-04-20,125.27,138.88,
2021-04-21,673.25,678.75,658.75,662.75,30045,,,658.3,2021-04-21,166.3,261.62,
2021-04-22,710.25,713.25,672.0,673.75,45267,,,669.6,2021-04-22,113.77,145.55,
2021-04-23,710.25,714.75,701.0,709.75,29087,,,681.15,2021-04-23,146.73,177.47,
2021-04-26,739.5,745.25,712.75,712.75,34378,,,698.6,2021-04-26,54.47,57.64,
2021-04-27,733.75,773.0,726.75,737.0,16104,,,713.4,2021-04-27,131.65,98.88,
2021-04-28,725.25,743.75,713.5,734.25,12763,,,723.8,2021-04-28,50.06,62.44,
2021-04-29,737.5,738.75,712.75,722.25,9415,,,729.25,2021-04-29,47.38,28.66,
2021-04-30,742.5,745.5,728.5,741.0,406,,,735.7,2021-04-30,36.4,37.84,
2021-05-03,725.5,753.25,725.5,753.25,407,,,732.9,2021-05-03,97.43,90.02,
2021-05-04,737.0,737.5,730.0,731.25,300,,,733.55,2021-05-04,93.88,104.08,
2021-05-05,755.75,755.75,737.5,737.75,495,,,739.65,2021-05-05,60.39,93.25,
2021-05-06,764.25,764.25,745.0,761.0,16,,,745.0,2021-05-06,76.31,111.97,
2021-05-07,773.5,773.5,760.5,771.0,25,,,751.2,2021-05-07,55.93,85.85,
2021-05-10,742.5,769.0,742.5,768.5,227,,,754.6,2021-05-10,49.0,73.34,
2021-05-11,759.75,765.0,742.75,742.75,55,,,759.15,2021-05-11,101.18,124.37,
2021-05-12,754.75,763.0,746.5,763.0,77,,,758.95,2021-05-12,63.3,84.21,
2021-05-13,726.5,756.5,726.5,750.0,59,,,751.4,2021-05-13,140.43,144.25,
2021-05-14,727.25,730.25,727.25,730.25,79497,,,742.15,2021-05-14,115.36,143.89,
2021-05-17,699.75,707.5,692.0,704.0,53086,,,733.6,2021-05-17,92.16,127.72,
2021-05-18,698.0,718.5,692.5,702.5,61420,,,721.25,2021-05-18,98.59,114.77,
2021-05-19,679.25,699.0,671.5,698.0,77673,,,706.15,2021-05-19,158.96,204.67,
2021-05-20,675.25,688.0,672.25,682.25,55313,,,695.9,2021-05-20,125.85,134.55,
2021-05-21,674.25,677.5,665.75,675.5,57455,,,685.3,2021-05-21,165.85,171.46,
2021-05-24,662.25,668.75,653.25,667.0,57246,,,677.8,2021-05-24,138.41,176.47,
2021-05-25,656.5,667.5,646.75,663.25,64769,,,669.5,2021-05-25,170.94,276.6,
2021-05-26,648.5,657.75,639.5,657.0,59945,,,663.35,2021-05-26,176.61,243.57,
2021-05-27,676.25,679.5,648.0,648.25,65470,,,663.55,2021-05-27,133.34,187.1,
2021-05-28,663.5,679.75,661.25,676.0,56121,,,661.4,2021-05-28,140.03,196.49,
2021-06-01,693.5,702.0,672.0,673.25,75697,,,667.65,2021-06-01,65.87,93.9,
2021-06-02,687.5,701.5,681.5,692.0,65956,,,673.85,2021-06-02,68.73,99.06,
2021-06-03,676.25,699.25,669.25,689.5,60414,,,679.4,2021-06-03,60.07,85.63,
2021-06-04,687.75,690.25,676.25,678.5,55839,,,681.7,2021-06-04,79.61,95.62,
2021-06-07,680.0,704.0,678.5,694.25,103023,,,685.0,2021-06-07,54.3,90.31,
2021-06-08,685.0,699.25,680.25,682.5,91988,,,683.3,2021-06-08,59.73,68.77,
2021-06-09,682.25,686.0,673.5,685.0,91316,,,682.25,2021-06-09,93.25,110.77,
2021-06-10,683.75,689.25,672.75,684.0,103902,,,683.75,2021-06-10,85.51,119.76,
2021-06-11,680.75,688.0,669.5,682.25,80622,,,682.35,2021-06-11,131.48,155.18,
2021-06-14,674.5,680.75,657.0,680.5,67693,,,681.25,2021-06-14,29.36,40.69,
2021-06-15,661.5,676.25,649.0,674.5,68469,,,676.55,2021-06-15,73.51,114.61,
2021-06-16,662.75,672.75,658.75,662.0,61563,,,672.65,2021-06-16,144.79,124.04,
2021-06-17,639.0,667.0,637.25,663.75,68262,,,663.7,2021-06-17,138.02,214.24,
2021-06-18,662.75,668.5,639.0,639.0,53571,,,660.1,2021-06-18,84.5,112.43,
2021-06-21,661.5,673.5,646.5,657.0,38192,,,657.5,2021-06-21,94.5,99.26,
2021-06-22,651.0,672.75,650.75,666.25,35940,,,655.4,2021-06-22,170.6,252.2,
2021-06-23,661.25,668.25,653.25,653.25,40594,,,655.1,2021-06-23,41.51,55.23,
2021-06-24,651.25,660.75,642.0,660.25,29170,,,657.55,2021-06-24,76.66,100.65,
2021-06-25,637.0,656.75,634.5,650.5,38795,,,652.4,2021-06-25,54.79,56.07,
2021-06-28,646.0,655.0,637.0,638.0,29182,,,649.3,2021-06-28,97.29,107.87,
2021-06-29,639.75,657.75,638.25,651.0,13015,,,647.05,2021-06-29,95.69,60.62,
2021-06-30,671.5,673.0,627.5,640.5,1833,,,649.1,2021-06-30,43.82,43.72,
2021-07-01,658.5,683.0,658.5,667.75,558,,,650.55,2021-07-01,64.11,49.76,
2021-07-02,645.75,662.0,643.75,661.0,401,,,652.3,2021-07-02,78.98,102.15,
2021-07-06,620.0,634.75,611.0,634.75,93,,,647.1,2021-07-06,63.33,97.22,
2021-07-07,614.75,626.0,613.75,626.0,173,,,642.1,2021-07-07,34.78,21.69,
2021-07-08,612.25,618.0,611.75,615.0,101,,,630.25,2021-07-08,37.86,39.35,
2021-07-09,608.5,612.25,606.5,608.0,104,,,620.25,2021-07-09,32.36,33.63,
2021-07-12,635.0,635.0,604.5,610.75,30,,,618.1,2021-07-12,69.74,41.42,
2021-07-13,628.75,639.5,626.0,636.5,56,,,619.85,2021-07-13,77.25,60.46,
2021-07-14,645.0,645.0,645.0,645.0,60001,,,625.9,2021-07-14,56.22,86.3,
2021-07-15,672.0,673.5,651.25,653.75,56836,,,637.85,2021-07-15,104.51,98.24,
2021-07-16,692.5,696.25,670.75,671.75,75887,,,654.65,2021-07-16,70.38,101.44,
2021-07-19,697.75,709.5,694.25,702.75,74215,,,667.2,2021-07-19,50.57,84.11,
2021-07-20,700.5,718.0,698.25,698.75,64013,,,681.55,2021-07-20,37.43,38.91,
2021-07-21,710.75,712.0,700.0,701.0,52745,,,694.7,2021-07-21,49.92,45.28,
2021-07-22,692.25,709.0,681.75,708.25,63077,,,698.75,2021-07-22,95.29,105.65,
2021-07-23,684.0,696.75,677.5,688.0,42541,,,697.05,2021-07-23,91.79,119.47,
2021-07-26,677.0,684.0,665.5,684.0,43684,,,692.9,2021-07-26,59.15,65.58,
2021-07-27,674.5,690.0,671.75,680.25,50027,,,687.7,2021-07-27,79.2,108.48,
2021-07-28,688.75,696.25,673.75,675.0,49232,,,683.3,2021-07-28,53.3,47.73,
2021-07-29,705.25,706.75,689.0,689.75,45524,,,685.9,2021-07-29,30.92,44.07,
2021-07-30,703.75,711.5,695.0,705.0,53644,,,689.85,2021-07-30,80.9,67.27,
2021-08-02,729.5,731.75,704.0,704.0,62786,,,700.35,2021-08-02,111.95,160.79,
2021-08-03,724.5,734.75,717.75,727.5,73891,,,710.35,2021-08-03,50.82,46.1,
2021-08-04,717.25,738.75,714.5,724.25,75455,,,716.05,2021-08-04,89.99,92.65,
2021-08-05,712.75,725.5,709.75,714.75,62604,,,717.55,2021-08-05,99.66,110.5,
2021-08-06,719.0,724.75,709.25,712.75,85120,,,720.6,2021-08-06,63.62,98.75,
2021-08-09,711.25,723.75,708.25,719.0,84297,,,716.95,2021-08-09,42.61,26.57,
2021-08-10,727.0,730.0,708.5,711.0,85502,,,717.45,2021-08-10,103.37,140.66,
2021-08-11,727.0,732.25,718.75,726.75,98740,,,719.4,2021-08-11,71.91,103.64,
2021-08-12,753.5,762.0,723.0,724.0,109432,,,727.55,2021-08-12,76.15,55.41,
2021-08-13,762.25,774.75,747.5,753.0,87099,,,736.2,2021-08-13,95.29,60.37,
2021-08-16,760.5,770.25,757.75,762.5,62047,,,746.05,2021-08-16,127.2,185.1,
2021-08-17,734.5,763.75,732.25,762.5,63610,,,747.55,2021-08-17,157.74,163.96,
2021-08-18,737.25,740.5,721.75,734.25,33614,,,749.6,2021-08-18,83.16,99.88,
2021-08-19,727.5,737.0,716.0,737.0,37059,,,744.4,2021-08-19,49.64,75.05,
2021-08-20,714.25,732.75,709.25,727.5,37208,,,734.8,2021-08-20,68.6,81.49,
2021-08-23,719.75,730.75,710.25,712.75,21092,,,726.65,2021-08-23,189.93,297.28,
2021-08-24,718.0,723.25,710.75,722.75,28503,,,723.35,2021-08-24,133.26,150.39,
2021-08-25,711.25,719.75,704.25,718.0,21990,,,718.15,2021-08-25,47.53,63.23,
2021-08-26,725.25,727.0,709.25,712.5,17849,,,717.7,2021-08-26,114.39,134.75,
2021-08-27,718.5,731.25,717.75,725.75,24916,,,718.55,2021-08-27,103.81,86.32,
2021-08-30,708.75,728.5,707.5,720.5,18316,,,716.35,2021-08-30,107.77,94.33,
2021-08-31,706.75,707.5,690.25,706.5,1667,,,714.1,2021-08-31,203.01,288.21,
2021-09-01,701.0,710.25,699.25,708.25,546,,,712.05,2021-09-01,80.04,73.95,
2021-09-02,704.0,708.0,694.0,694.0,369,,,707.8,2021-09-02,106.26,138.3,
2021-09-03,714.5,715.0,701.0,702.0,433,,,707.0,2021-09-03,98.69,92.77,
2021-09-07,708.75,718.5,704.25,718.5,169,,,707.0,2021-09-07,117.78,130.58,
2021-09-08,698.25,704.5,698.25,704.5,58,,,705.3,2021-09-08,85.3,86.69,
2021-09-09,681.5,700.0,681.5,700.0,113,,,701.4,2021-09-09,73.61,99.47,
2021-09-10,675.0,683.75,673.25,682.5,72,,,695.6,2021-09-10,65.94,45.16,
2021-09-13,674.5,674.5,671.5,671.5,8,,,687.6,2021-09-13,104.92,91.4,
